3.717472119,9.663918171
3.802281369,9.226353467
3.891050584,8.907447965
3.984063745,8.735999022
4.081632653,8.738062182
4.166666667,8.874016978
4.273504274,9.1539805
4.366812227,9.409293763
4.464285714,9.598022731
4.566210046,9.653916454
4.672897196,9.554969296
4.784688995,9.335376516
4.901960784,9.074918152
5,8.904089732
5.128205128,8.815720125
5.235602094,8.887038671
5.376344086,9.174246894
5.494505495,9.53896213
5.617977528,9.960441918
5.747126437,10.34247233
5.882352941,10.57081692
6.024096386,10.54492022
6.172839506,10.21408379
6.329113924,9.599849594
6.451612903,9.004526165
6.622516556,8.129469693
6.756756757,7.480959759
6.896551724,6.889673684
7.092198582,6.249338691
7.246376812,5.910675108
7.407407407,5.705715495
7.575757576,5.627424748
7.751937984,5.647138178
7.936507937,5.715676828
8.130081301,5.773243905
8.333333333,5.766778069
8.547008547,5.667596116
8.695652174,5.551072119
8.928571429,5.32365933
9.090909091,5.157097145
9.345794393,4.920510838
9.523809524,4.788199616
9.803921569,4.642851268
10,4.58054517
10.20408163,4.537989829
10.52631579,4.481930422
10.75268817,4.423521816
10.98901099,4.325450456
11.23595506,4.171715272
11.49425287,3.955621773
11.76470588,3.684968989
12.04819277,3.384213898
12.34567901,3.09035112
12.65822785,2.841651562
12.82051282,2.742725053
13.15789474,2.598493218
13.51351351,2.507277924
13.88888889,2.429604511
14.08450704,2.383343469
14.49275362,2.262575437
14.70588235,2.18839879
15.15151515,2.023608884
15.38461538,1.938285398
15.87301587,1.768694991
16.12903226,1.68408078
16.66666667,1.512101003
16.94915254,1.425386527
17.24137931,1.340417618
17.85714286,1.185526783
18.18181818,1.119244639
18.51851852,1.060929019
19.23076923,0.963280586
19.60784314,0.920721078
20,0.880865626
20.40816327,0.843272767
20.83333333,0.807572908
21.27659574,0.772943676
21.73913043,0.737858821
22.22222222,0.700403058
22.72727273,0.659168417
23.25581395,0.614200914
23.80952381,0.567362816
24.3902439,0.521877814
25,0.481226386
25.64102564,0.447715351
26.31578947,0.421442972
27.02702703,0.400440287
27.77777778,0.382278069
28.57142857,0.36596214
29.41176471,0.352216583
30.3030303,0.341476359
31.25,0.331320386
32.25806452,0.316385912
33.33333333,0.292326952
34.48275862,0.260380859
35.71428571,0.227045999
37.03703704,0.198346355
38.46153846,0.174994806
40,0.153701913
41.66666667,0.131987193
43.47826087,0.110528946
45.45454545,0.091604576
47.61904762,0.076008825
50,0.06213183
52.63157895,0.049032851
55.55555556,0.038146499
58.82352941,0.029940568
62.5,0.022950027
66.66666667,0.016854778
71.42857143,0.01210037
76.92307692,0.008280758
83.33333333,0.005559617
90.90909091,0.004006837
100,0.003327031
